대여일자,남성,여성,내국인,비회원,1920~1929,1930~1939,1940~1949,1950~1959,1960~1969,1970~1979,1980~1989,1990~1999,2000~2009,2010~2019,대여,기타회원,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),전운량(10분위),지면온도(°C),1시간평균 미세먼지농도(㎍/㎥)
2022-07-06 19:00:00,4249.0,2943.0,7192.0,0.0,0.0,4.0,16.0,90.0,527.0,1026.0,1559.0,3008.0,960.0,2.0,7192.0,4589,32.4,,2.4,64,,9,32.1,39
2022-07-06 20:00:00,3443.0,2546.0,5989.0,0.0,0.0,2.0,11.0,75.0,385.0,787.0,1244.0,2573.0,911.0,0.0,5989.0,3771,31.8,,2.6,67,,8,30.0,34
2022-07-06 21:00:00,2530.0,1593.0,4123.0,0.0,0.0,3.0,4.0,36.0,240.0,504.0,779.0,1767.0,789.0,1.0,4123.0,2821,31.4,0.0,2.4,70,,7,29.2,29
2022-07-06 22:00:00,812.0,356.0,1168.0,0.0,0.0,0.0,1.0,9.0,54.0,141.0,192.0,476.0,294.0,1.0,1168.0,669,27.8,0.7,4.6,84,,10,26.9,20
2022-07-06 23:00:00,701.0,213.0,914.0,0.0,0.0,0.0,2.0,11.0,61.0,106.0,173.0,383.0,177.0,0.0,914.0,566,26.6,15.4,1.4,91,,10,26.0,26
2022-07-07 02:00:00,548.0,132.0,680.0,0.0,0.0,0.0,3.0,27.0,112.0,93.0,90.0,215.0,140.0,0.0,680.0,439,26.8,,1.4,92,,7,25.9,12
2022-07-07 03:00:00,407.0,60.0,467.0,0.0,0.0,1.0,3.0,25.0,105.0,78.0,79.0,107.0,68.0,1.0,467.0,277,26.7,,1.1,91,,7,25.6,15
2022-07-07 04:00:00,311.0,103.0,414.0,0.0,0.0,0.0,3.0,25.0,88.0,73.0,64.0,111.0,50.0,0.0,414.0,272,26.6,,1.1,92,,6,25.5,19
2022-07-07 05:00:00,647.0,284.0,931.0,0.0,0.0,2.0,6.0,48.0,145.0,192.0,207.0,253.0,78.0,0.0,931.0,611,26.5,,1.6,93,,9,25.7,25
2022-07-07 06:00:00,1493.0,637.0,2130.0,0.0,0.0,0.0,16.0,71.0,280.0,472.0,489.0,649.0,152.0,0.0,2130.0,1241,26.8,,2.0,89,,9,26.1,32
2022-07-07 08:00:00,4654.0,3244.0,7898.0,0.0,0.0,3.0,26.0,110.0,533.0,1290.0,2043.0,3388.0,500.0,3.0,7898.0,4920,27.8,,2.3,84,,9,28.9,30
2022-07-07 09:00:00,2187.0,1658.0,3845.0,0.0,0.0,2.0,19.0,97.0,328.0,564.0,975.0,1544.0,315.0,1.0,3845.0,2407,28.5,,3.0,78,,9,29.8,18
2022-07-07 10:00:00,1433.0,1123.0,2556.0,0.0,0.0,1.0,15.0,77.0,292.0,444.0,526.0,898.0,301.0,2.0,2556.0,1698,29.5,,4.3,72,,10,32.1,16
2022-07-07 11:00:00,1853.0,1218.0,3071.0,0.0,0.0,0.0,13.0,92.0,259.0,490.0,677.0,1167.0,373.0,0.0,3071.0,1916,29.8,,2.5,73,,10,31.2,27
2022-07-07 12:00:00,1894.0,1424.0,3318.0,0.0,0.0,2.0,11.0,83.0,327.0,536.0,708.0,1249.0,402.0,0.0,3318.0,2029,29.9,,2.1,71,,10,30.6,23
2022-07-07 13:00:00,1758.0,1179.0,2937.0,0.0,0.0,2.0,10.0,72.0,263.0,458.0,630.0,1089.0,413.0,0.0,2937.0,1867,30.2,,3.3,72,,10,30.6,25
2022-07-07 14:00:00,1287.0,855.0,2142.0,0.0,0.0,1.0,22.0,49.0,211.0,296.0,411.0,735.0,416.0,1.0,2142.0,1427,30.6,,3.1,70,,10,30.9,26
2022-07-07 15:00:00,1730.0,1189.0,2919.0,0.0,0.0,1.0,9.0,101.0,305.0,423.0,500.0,959.0,620.0,1.0,2919.0,1909,29.7,0.0,3.9,76,,10,30.6,18
2022-07-07 16:00:00,2785.0,1600.0,4385.0,0.0,0.0,2.0,15.0,83.0,377.0,631.0,696.0,1420.0,1157.0,2.0,4385.0,2760,30.9,,3.0,74,,8,34.8,17
2022-07-07 17:00:00,3530.0,2093.0,5623.0,0.0,0.0,4.0,14.0,130.0,476.0,904.0,1196.0,1999.0,899.0,0.0,5623.0,3491,30.2,,2.4,75,,10,30.2,21
2022-07-07 18:00:00,4204.0,2505.0,6709.0,0.0,0.0,1.0,16.0,89.0,483.0,1009.0,1680.0,2770.0,660.0,1.0,6709.0,4172,29.6,0.0,3.7,78,,10,28.6,30
2022-07-07 19:00:00,2230.0,1381.0,3611.0,0.0,0.0,1.0,16.0,47.0,262.0,574.0,807.0,1456.0,445.0,2.0,3611.0,2254,29.1,0.0,5.0,81,,10,27.8,32
2022-07-07 20:00:00,1565.0,960.0,2525.0,0.0,0.0,1.0,2.0,27.0,189.0,371.0,551.0,1036.0,348.0,0.0,2525.0,1649,28.7,,4.9,83,,7,27.1,23
2022-07-07 21:00:00,1665.0,900.0,2565.0,0.0,0.0,3.0,3.0,24.0,160.0,343.0,482.0,1083.0,464.0,1.0,2565.0,1588,27.7,0.0,3.8,87,,10,26.8,26
2022-07-07 22:00:00,1795.0,946.0,2741.0,0.0,0.0,0.0,0.0,32.0,170.0,328.0,452.0,1168.0,587.0,2.0,2741.0,1736,26.9,0.0,3.7,92,,10,26.5,19
2022-07-07 23:00:00,1650.0,678.0,2328.0,0.0,0.0,0.0,4.0,20.0,147.0,253.0,433.0,1024.0,447.0,0.0,2328.0,1563,27.0,0.0,2.7,89,,10,26.4,13
2022-07-08 00:00:00,1502.0,451.0,1953.0,0.0,0.0,1.0,3.0,30.0,171.0,199.0,303.0,829.0,415.0,1.0,1953.0,1278,27.0,,2.8,88,,9,26.2,12
2022-07-08 01:00:00,764.0,174.0,938.0,0.0,0.0,1.0,0.0,33.0,127.0,123.0,147.0,337.0,170.0,0.0,938.0,628,27.0,0.0,3.5,86,,10,25.9,23
2022-07-08 02:00:00,428.0,90.0,518.0,0.0,0.0,1.0,0.0,11.0,90.0,74.0,72.0,185.0,83.0,1.0,518.0,385,25.8,1.7,4.3,91,,10,25.4,24
2022-07-08 03:00:00,386.0,63.0,449.0,0.0,0.0,0.0,1.0,24.0,98.0,77.0,65.0,117.0,67.0,0.0,449.0,270,25.2,0.0,3.9,91,,10,25.0,27
2022-07-08 04:00:00,305.0,95.0,400.0,0.0,0.0,0.0,2.0,25.0,68.0,76.0,61.0,120.0,47.0,0.0,400.0,240,25.1,,2.8,91,,9,24.9,22
2022-07-08 05:00:00,607.0,250.0,857.0,0.0,0.0,0.0,6.0,46.0,146.0,188.0,188.0,221.0,62.0,0.0,857.0,527,25.1,0.0,2.5,91,,10,24.9,21
2022-07-08 06:00:00,1435.0,591.0,2026.0,0.0,0.0,0.0,13.0,91.0,255.0,447.0,504.0,584.0,131.0,0.0,2026.0,1189,24.9,0.0,4.1,89,,8,24.5,19
2022-07-08 07:00:00,3462.0,1590.0,5052.0,0.0,0.0,1.0,6.0,104.0,448.0,925.0,1135.0,1512.0,918.0,1.0,5052.0,2956,24.9,,2.9,89,,8,25.3,13
2022-07-08 08:00:00,3961.0,2637.0,6598.0,0.0,0.0,2.0,26.0,86.0,457.0,1164.0,1703.0,2666.0,492.0,1.0,6598.0,4030,25.1,0.0,3.3,88,,10,25.4,15
2022-07-08 09:00:00,1888.0,1415.0,3303.0,0.0,0.0,2.0,12.0,74.0,271.0,496.0,802.0,1381.0,262.0,2.0,3303.0,2006,25.2,0.0,2.3,87,,10,25.8,18
2022-07-08 10:00:00,1362.0,1121.0,2483.0,0.0,0.0,2.0,14.0,68.0,272.0,377.0,516.0,924.0,307.0,1.0,2483.0,1578,25.5,0.0,3.3,86,,10,26.9,14
2022-07-08 11:00:00,1858.0,1251.0,3109.0,0.0,0.0,4.0,21.0,74.0,306.0,492.0,696.0,1169.0,347.0,0.0,3109.0,1912,26.2,,3.1,82,,10,29.2,16
2022-07-08 12:00:00,1755.0,1211.0,2966.0,0.0,0.0,2.0,10.0,69.0,293.0,487.0,632.0,1116.0,356.0,0.0,2966.0,1885,26.4,0.0,2.0,79,,10,28.1,21
2022-07-08 13:00:00,1967.0,1290.0,3257.0,0.0,0.0,3.0,15.0,74.0,339.0,477.0,629.0,1222.0,498.0,0.0,3257.0,1939,26.6,0.0,2.8,80,,10,28.8,29
2022-07-08 14:00:00,2076.0,1441.0,3517.0,0.0,0.0,2.0,20.0,87.0,309.0,521.0,648.0,1200.0,726.0,2.0,3517.0,2174,27.3,,2.8,78,,10,29.5,16
2022-07-08 15:00:00,2553.0,1657.0,4210.0,0.0,0.0,3.0,7.0,116.0,366.0,599.0,724.0,1310.0,1082.0,0.0,4210.0,2596,27.0,0.0,2.7,79,,10,28.1,29
2022-07-08 16:00:00,3202.0,1914.0,5116.0,0.0,0.0,3.0,13.0,117.0,417.0,773.0,1040.0,1688.0,1064.0,0.0,5116.0,3152,27.4,0.0,2.4,78,,9,30.1,29
2022-07-08 17:00:00,4642.0,2855.0,7497.0,0.0,0.0,4.0,15.0,133.0,625.0,1251.0,1615.0,2737.0,1117.0,0.0,7497.0,4850,27.9,,2.7,72,,9,29.7,19
2022-07-08 18:00:00,6221.0,3994.0,10215.0,0.0,0.0,3.0,19.0,102.0,714.0,1663.0,2551.0,4008.0,1151.0,2.0,10215.0,6476,27.8,,2.2,73,,9,28.5,21
2022-07-08 19:00:00,4282.0,2976.0,7258.0,0.0,0.0,3.0,10.0,106.0,487.0,1066.0,1628.0,2986.0,972.0,0.0,7258.0,4584,27.3,,3.1,79,,7,26.8,27
2022-07-08 20:00:00,3547.0,2624.0,6171.0,0.0,1.0,2.0,2.0,72.0,387.0,804.0,1251.0,2613.0,1036.0,1.0,6171.0,4052,26.4,,3.2,83,,7,25.7,40
2022-07-08 21:00:00,3420.0,2348.0,5768.0,0.0,0.0,0.0,8.0,48.0,321.0,679.0,1109.0,2439.0,1160.0,3.0,5768.0,3857,25.8,,2.4,84,,9,25.2,22
2022-07-08 22:00:00,3186.0,1855.0,5041.0,0.0,0.0,3.0,8.0,37.0,232.0,507.0,837.0,2178.0,1238.0,0.0,5041.0,3237,25.3,,2.8,84,,8,24.7,20
2022-07-08 23:00:00,2042.0,954.0,2996.0,0.0,0.0,0.0,0.0,22.0,140.0,281.0,496.0,1383.0,673.0,1.0,2996.0,2092,24.8,0.0,3.0,87,,10,24.3,12
2022-07-09 00:00:00,1868.0,607.0,2475.0,0.0,0.0,1.0,4.0,41.0,172.0,251.0,366.0,1095.0,545.0,0.0,2475.0,1754,24.0,0.0,3.4,93,,10,24.1,22
2022-07-09 01:00:00,1490.0,406.0,1896.0,0.0,0.0,1.0,2.0,34.0,163.0,216.0,308.0,813.0,359.0,0.0,1896.0,1385,24.0,0.1,1.8,94,,10,24.2,19
2022-07-09 02:00:00,1089.0,288.0,1377.0,0.0,0.0,1.0,0.0,33.0,165.0,155.0,225.0,563.0,232.0,3.0,1377.0,1010,24.1,0.0,1.1,93,,10,24.3,21
2022-07-09 03:00:00,702.0,144.0,846.0,0.0,0.0,3.0,1.0,20.0,128.0,119.0,104.0,315.0,153.0,2.0,846.0,575,24.2,,1.5,94,,10,24.3,27
2022-07-09 04:00:00,507.0,118.0,625.0,0.0,0.0,1.0,1.0,26.0,82.0,99.0,101.0,208.0,107.0,0.0,625.0,395,24.1,,1.9,94,,10,24.2,33
2022-07-09 05:00:00,537.0,184.0,721.0,0.0,0.0,0.0,6.0,40.0,132.0,140.0,131.0,191.0,81.0,0.0,721.0,436,24.0,0.0,1.4,95,,10,24.2,30
2022-07-09 06:00:00,701.0,333.0,1034.0,0.0,0.0,0.0,5.0,39.0,175.0,197.0,210.0,315.0,92.0,1.0,1034.0,627,24.0,0.0,1.5,94,,10,24.3,21
2022-07-09 07:00:00,1033.0,589.0,1622.0,0.0,0.0,0.0,5.0,69.0,219.0,332.0,299.0,523.0,175.0,0.0,1622.0,1056,24.1,0.0,2.0,94,,10,24.7,15
2022-07-09 08:00:00,1594.0,1154.0,2748.0,0.0,0.0,2.0,10.0,73.0,290.0,520.0,565.0,991.0,295.0,1.0,2748.0,1649,24.3,0.0,1.0,93,,10,25.4,19
2022-07-09 09:00:00,1822.0,1371.0,3193.0,0.0,0.0,3.0,13.0,66.0,304.0,519.0,647.0,1210.0,429.0,2.0,3193.0,2016,24.5,0.0,1.5,93,,10,26.9,26
2022-07-09 10:00:00,1959.0,1479.0,3438.0,0.0,0.0,1.0,12.0,68.0,290.0,523.0,774.0,1380.0,388.0,2.0,3438.0,2265,25.4,,2.2,90,,9,29.1,20
2022-07-09 11:00:00,2275.0,1559.0,3834.0,0.0,0.0,1.0,10.0,56.0,303.0,573.0,882.0,1556.0,452.0,1.0,3834.0,2469,26.6,,1.8,85,,9,31.9,24
2022-07-09 12:00:00,2468.0,1656.0,4124.0,0.0,0.0,4.0,7.0,77.0,295.0,596.0,840.0,1693.0,611.0,0.0,4124.0,2761,27.7,,0.9,80,,9,33.6,21
2022-07-09 13:00:00,2490.0,1689.0,4179.0,0.0,0.0,3.0,10.0,71.0,297.0,561.0,867.0,1722.0,647.0,1.0,4179.0,2816,29.0,,1.4,73,,9,35.0,23
2022-07-09 14:00:00,2601.0,1583.0,4184.0,0.0,0.0,5.0,8.0,64.0,304.0,572.0,824.0,1714.0,691.0,2.0,4184.0,2665,30.5,,1.9,69,,7,38.9,27
2022-07-09 15:00:00,2656.0,1744.0,4400.0,0.0,0.0,3.0,11.0,82.0,302.0,593.0,888.0,1737.0,781.0,2.0,4400.0,2835,30.7,,1.5,68,,9,34.5,33
2022-07-09 16:00:00,2959.0,1870.0,4829.0,0.0,0.0,3.0,10.0,74.0,324.0,662.0,963.0,1946.0,841.0,5.0,4829.0,3082,30.6,,0.9,67,,8,34.1,31
2022-07-09 17:00:00,3368.0,2052.0,5420.0,0.0,0.0,8.0,12.0,79.0,350.0,740.0,1010.0,2186.0,1032.0,2.0,5420.0,3542,30.5,,1.0,67,,8,31.4,17
2022-07-09 18:00:00,3217.0,2120.0,5337.0,0.0,0.0,2.0,11.0,80.0,342.0,672.0,997.0,2234.0,997.0,1.0,5337.0,3531,30.3,,2.2,70,,3,30.8,27
2022-07-09 19:00:00,3172.0,2196.0,5368.0,0.0,0.0,4.0,8.0,75.0,333.0,682.0,1025.0,2188.0,1050.0,1.0,5368.0,3511,29.6,,2.2,71,,4,28.6,19
2022-07-09 20:00:00,3244.0,2379.0,5623.0,0.0,0.0,3.0,5.0,81.0,330.0,704.0,1069.0,2293.0,1137.0,1.0,5623.0,3687,28.4,,1.8,75,,3,26.7,26
2022-07-09 21:00:00,3071.0,2244.0,5315.0,0.0,0.0,0.0,4.0,33.0,262.0,621.0,942.0,2361.0,1091.0,1.0,5315.0,3645,27.6,,1.3,77,,3,25.7,17
2022-07-09 22:00:00,3068.0,1692.0,4760.0,0.0,0.0,1.0,2.0,19.0,191.0,428.0,809.0,2115.0,1195.0,0.0,4760.0,3225,27.1,,1.7,78,,4,25.1,11
2022-07-10 00:00:00,2261.0,837.0,3098.0,0.0,0.0,1.0,4.0,25.0,152.0,206.0,464.0,1518.0,728.0,0.0,3098.0,2166,26.2,,1.7,81,,2,24.4,20
2022-07-10 01:00:00,1531.0,498.0,2029.0,0.0,0.0,0.0,1.0,25.0,145.0,175.0,299.0,899.0,482.0,3.0,2029.0,1517,25.9,,1.0,81,,6,24.2,14
2022-07-10 02:00:00,1008.0,301.0,1309.0,0.0,0.0,0.0,1.0,26.0,115.0,138.0,175.0,601.0,252.0,1.0,1309.0,1014,25.6,,0.5,81,,3,23.8,21
2022-07-10 03:00:00,697.0,161.0,858.0,0.0,0.0,1.0,1.0,22.0,107.0,90.0,124.0,322.0,191.0,0.0,858.0,601,25.3,,0.9,85,,2,23.5,21
2022-07-10 04:00:00,471.0,97.0,568.0,0.0,0.0,0.0,0.0,12.0,79.0,73.0,88.0,217.0,99.0,0.0,568.0,407,25.0,,0.8,86,,2,23.3,27
2022-07-10 05:00:00,439.0,166.0,605.0,0.0,0.0,0.0,5.0,26.0,79.0,99.0,99.0,206.0,91.0,0.0,605.0,402,24.8,,0.5,87,,6,23.1,33
2022-07-10 06:00:00,576.0,315.0,891.0,0.0,0.0,0.0,8.0,43.0,152.0,180.0,166.0,253.0,89.0,0.0,891.0,568,24.6,,0.9,88,,8,23.5,37
2022-07-10 07:00:00,819.0,463.0,1282.0,0.0,0.0,1.0,4.0,48.0,166.0,297.0,226.0,418.0,122.0,0.0,1282.0,790,25.1,,1.7,88,,3,25.6,33
2022-07-10 08:00:00,1256.0,715.0,1971.0,0.0,0.0,3.0,5.0,49.0,213.0,386.0,388.0,701.0,225.0,0.0,1971.0,1207,26.3,,0.6,84,,1,29.2,42
2022-07-10 09:00:00,1398.0,957.0,2355.0,0.0,0.0,0.0,7.0,52.0,199.0,377.0,459.0,929.0,332.0,0.0,2355.0,1510,27.9,,0.8,79,,1,32.8,43
2022-07-10 10:00:00,1527.0,1007.0,2533.0,1.0,0.0,3.0,11.0,45.0,199.0,387.0,571.0,963.0,353.0,1.0,2534.0,1692,29.4,,1.0,72,,0,36.5,38
2022-07-10 11:00:00,1662.0,1073.0,2735.0,0.0,0.0,1.0,6.0,55.0,188.0,383.0,583.0,1142.0,376.0,0.0,2735.0,1660,30.8,,1.0,69,,4,37.1,49
2022-07-10 12:00:00,1921.0,1148.0,3069.0,0.0,0.0,3.0,6.0,41.0,191.0,386.0,618.0,1318.0,505.0,0.0,3069.0,2019,31.8,,1.2,63,,4,38.8,64
2022-07-10 13:00:00,2001.0,1181.0,3182.0,0.0,0.0,1.0,8.0,46.0,193.0,398.0,601.0,1382.0,553.0,0.0,3182.0,1977,32.3,,0.7,63,,5,38.9,63
2022-07-10 14:00:00,1859.0,1168.0,3027.0,0.0,0.0,1.0,4.0,39.0,165.0,389.0,548.0,1312.0,569.0,0.0,3027.0,1957,33.5,,1.3,56,,3,42.7,58
2022-07-10 15:00:00,2132.0,1245.0,3377.0,0.0,0.0,5.0,3.0,37.0,174.0,426.0,646.0,1429.0,656.0,0.0,3377.0,2250,34.4,,1.9,50,,2,43.6,58
2022-07-10 16:00:00,2505.0,1479.0,3984.0,0.0,0.0,3.0,7.0,53.0,233.0,545.0,761.0,1619.0,759.0,2.0,3984.0,2523,35.0,,1.8,48,,6,42.4,63
2022-07-10 17:00:00,2889.0,1757.0,4646.0,0.0,0.0,2.0,4.0,58.0,301.0,634.0,881.0,1888.0,878.0,0.0,4646.0,2996,33.2,,3.9,58,,7,36.3,78
2022-07-10 18:00:00,3073.0,1982.0,5055.0,0.0,0.0,4.0,12.0,67.0,340.0,677.0,983.0,2101.0,870.0,0.0,5055.0,3271,32.1,,2.7,61,,10,33.6,78
2022-07-10 19:00:00,3078.0,2086.0,5164.0,0.0,1.0,1.0,10.0,63.0,332.0,689.0,995.0,2136.0,935.0,0.0,5164.0,3412,30.7,,2.6,64,,10,30.7,45
2022-07-10 20:00:00,2886.0,1996.0,4880.0,2.0,0.0,0.0,8.0,40.0,254.0,571.0,887.0,2164.0,955.0,1.0,4882.0,3147,30.1,,2.6,64,,10,29.1,30
2022-07-10 21:00:00,2522.0,1575.0,4097.0,0.0,0.0,1.0,4.0,29.0,184.0,422.0,650.0,1871.0,934.0,2.0,4097.0,2746,29.2,,2.6,64,,10,27.9,29
2022-07-10 22:00:00,2148.0,1140.0,3288.0,0.0,0.0,5.0,2.0,19.0,139.0,233.0,509.0,1478.0,900.0,2.0,3288.0,2252,28.5,0.0,2.2,59,,10,26.8,21
2022-07-10 23:00:00,1665.0,729.0,2394.0,0.0,0.0,1.0,4.0,19.0,113.0,185.0,303.0,1128.0,640.0,1.0,2394.0,1726,28.2,,2.6,55,,10,26.1,14
2022-07-11 00:00:00,1294.0,446.0,1740.0,0.0,0.0,1.0,1.0,14.0,75.0,127.0,202.0,819.0,500.0,1.0,1740.0,1232,27.9,,3.5,54,,8,25.5,25
2022-07-11 01:00:00,558.0,149.0,707.0,0.0,0.0,0.0,0.0,14.0,66.0,58.0,92.0,314.0,163.0,0.0,707.0,517,26.3,0.0,4.0,72,,10,25.4,17
2022-07-11 02:00:00,432.0,121.0,553.0,0.0,0.0,0.0,1.0,8.0,50.0,46.0,80.0,244.0,124.0,0.0,553.0,401,24.9,1.1,0.7,79,,10,24.6,16
2022-07-11 03:00:00,352.0,77.0,429.0,0.0,0.0,0.0,4.0,17.0,55.0,51.0,56.0,154.0,91.0,1.0,429.0,280,24.8,,1.3,82,,10,24.6,15
2022-07-11 04:00:00,324.0,90.0,414.0,0.0,0.0,1.0,2.0,20.0,71.0,70.0,86.0,114.0,50.0,0.0,414.0,266,24.8,,0.6,80,,10,24.7,18
2022-07-11 05:00:00,699.0,304.0,1003.0,0.0,0.0,0.0,0.0,39.0,148.0,203.0,253.0,276.0,84.0,0.0,1003.0,643,24.7,,1.1,81,,10,24.6,24
2022-07-11 06:00:00,1625.0,680.0,2305.0,0.0,0.0,1.0,14.0,78.0,290.0,494.0,560.0,705.0,162.0,0.0,2305.0,1359,24.9,,1.2,81,,10,24.7,21
2022-07-11 07:00:00,3844.0,1858.0,5702.0,0.0,0.0,3.0,5.0,102.0,493.0,981.0,1329.0,1763.0,1024.0,1.0,5702.0,3502,24.9,,1.4,79,,10,25.2,20
2022-07-11 08:00:00,4714.0,3152.0,7866.0,0.0,0.0,2.0,16.0,98.0,517.0,1383.0,2069.0,3243.0,533.0,3.0,7866.0,4932,25.6,,0.9,77,,10,27.0,26
2022-07-11 09:00:00,2142.0,1649.0,3791.0,0.0,0.0,1.0,20.0,87.0,305.0,552.0,975.0,1531.0,320.0,0.0,3791.0,2285,27.2,,0.9,74,,2,33.0,25
2022-07-11 10:00:00,1437.0,1143.0,2580.0,0.0,0.0,3.0,10.0,85.0,276.0,429.0,603.0,868.0,306.0,0.0,2580.0,1632,28.0,,1.4,65,,3,33.4,23
2022-07-11 11:00:00,1779.0,1248.0,3027.0,0.0,0.0,1.0,10.0,68.0,265.0,485.0,751.0,1084.0,363.0,0.0,3027.0,1824,28.7,,1.9,66,,7,33.7,45
2022-07-11 12:00:00,1908.0,1271.0,3179.0,0.0,0.0,0.0,17.0,85.0,286.0,501.0,712.0,1180.0,396.0,1.0,3179.0,1998,29.7,,1.4,63,,7,37.5,45
2022-07-11 13:00:00,1655.0,1141.0,2796.0,0.0,0.0,2.0,9.0,57.0,270.0,398.0,593.0,1066.0,401.0,0.0,2796.0,1739,29.8,,2.3,60,,8,33.9,23
2022-07-11 14:00:00,1865.0,1237.0,3102.0,0.0,0.0,1.0,9.0,71.0,273.0,424.0,580.0,1082.0,662.0,0.0,3102.0,1900,29.9,,3.8,66,,8,36.5,46
2022-07-11 15:00:00,2000.0,1398.0,3398.0,0.0,0.0,2.0,13.0,91.0,347.0,467.0,582.0,1074.0,820.0,2.0,3398.0,2148,29.8,,2.3,67,,9,33.4,47
2022-07-11 16:00:00,2371.0,1542.0,3913.0,0.0,0.0,1.0,17.0,89.0,372.0,558.0,657.0,1217.0,1001.0,1.0,3913.0,2389,28.7,0.9,2.4,78,,10,28.5,52
2022-07-11 17:00:00,3605.0,2122.0,5727.0,0.0,0.0,5.0,12.0,116.0,517.0,912.0,1213.0,2040.0,911.0,0.0,5727.0,3569,27.5,7.0,3.1,85,,10,28.9,66
2022-07-11 18:00:00,5682.0,3688.0,9370.0,0.0,0.0,2.0,15.0,109.0,652.0,1506.0,2308.0,3819.0,956.0,3.0,9370.0,5947,27.8,0.0,2.1,81,,8,29.4,13
2022-07-11 20:00:00,3718.0,2734.0,6452.0,0.0,0.0,4.0,6.0,68.0,454.0,885.0,1331.0,2793.0,910.0,1.0,6452.0,4146,27.3,,2.4,78,,4,26.6,7
2022-07-11 21:00:00,3470.0,2365.0,5835.0,0.0,0.0,3.0,8.0,46.0,336.0,745.0,1095.0,2558.0,1042.0,0.0,5835.0,3864,26.5,,2.2,75,,2,25.0,12
2022-07-11 23:00:00,2086.0,977.0,3063.0,0.0,0.0,3.0,5.0,29.0,167.0,276.0,488.0,1399.0,695.0,1.0,3063.0,2084,25.5,,2.3,76,,4,23.7,4
2022-07-12 00:00:00,1517.0,508.0,2025.0,0.0,0.0,1.0,2.0,35.0,182.0,221.0,302.0,805.0,476.0,0.0,2025.0,1387,25.1,,2.9,77,,2,23.4,4
2022-07-12 01:00:00,1074.0,306.0,1380.0,0.0,0.0,1.0,1.0,45.0,180.0,179.0,189.0,485.0,300.0,0.0,1380.0,951,24.6,,2.5,78,,2,23.0,10
2022-07-12 02:00:00,659.0,161.0,820.0,0.0,0.0,0.0,4.0,24.0,112.0,111.0,137.0,276.0,156.0,0.0,820.0,562,24.2,,2.4,79,,3,22.6,7
2022-07-12 03:00:00,452.0,100.0,552.0,0.0,0.0,0.0,1.0,16.0,104.0,79.0,81.0,192.0,79.0,0.0,552.0,386,23.7,,2.9,81,,7,22.3,8
2022-07-12 04:00:00,378.0,126.0,504.0,0.0,0.0,0.0,4.0,19.0,94.0,87.0,89.0,141.0,70.0,0.0,504.0,332,23.6,,2.4,79,,2,22.1,11
2022-07-12 05:00:00,735.0,358.0,1093.0,0.0,0.0,1.0,8.0,54.0,180.0,229.0,242.0,307.0,72.0,0.0,1093.0,705,23.3,,2.3,80,,1,21.8,4
2022-07-12 06:00:00,1807.0,754.0,2561.0,0.0,0.0,1.0,12.0,96.0,315.0,543.0,621.0,792.0,180.0,0.0,2561.0,1520,23.3,,2.7,78,,3,21.9,9
2022-07-12 08:00:00,5133.0,3538.0,8671.0,0.0,1.0,4.0,21.0,109.0,608.0,1423.0,2304.0,3610.0,586.0,2.0,8671.0,5405,24.6,,2.8,76,,8,25.4,10
2022-07-12 09:00:00,2343.0,1792.0,4135.0,0.0,0.0,0.0,13.0,97.0,358.0,598.0,1078.0,1653.0,338.0,0.0,4135.0,2580,25.8,,2.3,73,,9,28.6,6
2022-07-12 10:00:00,1600.0,1270.0,2870.0,0.0,0.0,1.0,23.0,77.0,300.0,472.0,618.0,1030.0,348.0,1.0,2870.0,1810,26.5,,2.1,69,,9,29.6,16
2022-07-12 11:00:00,1860.0,1391.0,3251.0,0.0,0.0,2.0,13.0,55.0,319.0,529.0,771.0,1164.0,396.0,1.0,3251.0,2029,28.0,,2.3,69,,9,33.5,16
2022-07-12 12:00:00,2016.0,1512.0,3528.0,0.0,0.0,1.0,16.0,70.0,319.0,589.0,791.0,1280.0,461.0,0.0,3528.0,2214,28.4,,2.9,66,,9,32.2,17
2022-07-12 13:00:00,1925.0,1321.0,3245.0,1.0,0.0,1.0,13.0,66.0,308.0,474.0,691.0,1216.0,475.0,0.0,3246.0,2115,28.8,,2.5,68,,9,32.5,28
2022-07-12 14:00:00,2066.0,1443.0,3509.0,0.0,0.0,2.0,9.0,67.0,329.0,491.0,686.0,1259.0,663.0,2.0,3509.0,2185,29.3,,1.4,66,,9,33.3,16
2022-07-12 15:00:00,2381.0,1729.0,4110.0,0.0,0.0,6.0,17.0,101.0,375.0,546.0,708.0,1344.0,1012.0,1.0,4110.0,2604,29.4,,1.5,66,,9,31.9,24
2022-07-12 16:00:00,3219.0,2025.0,5244.0,0.0,0.0,1.0,11.0,112.0,501.0,795.0,863.0,1688.0,1271.0,1.0,5244.0,3333,29.4,,2.3,68,,9,31.2,19
2022-07-12 17:00:00,4624.0,3020.0,7644.0,0.0,0.0,2.0,16.0,147.0,638.0,1204.0,1660.0,2868.0,1105.0,0.0,7644.0,4769,29.3,,1.8,69,,9,30.0,27
2022-07-12 18:00:00,6651.0,4614.0,11265.0,0.0,0.0,4.0,20.0,124.0,832.0,1726.0,2703.0,4734.0,1116.0,4.0,11265.0,7091,29.1,,1.7,71,,9,28.5,19
